movie_id,imdb_id,title,link_embed_1,link_embed_2,link_m3u8_1,link_m3u8_2
378806,,The Player,https://vip.opstream14.com/share/af44c4c56f385c43f2529f9b1b018f6a,,https://vip.opstream14.com/20220325/2971_118b6d61/index.m3u8,
379088,,Attack on Titan: Crimson Bow and Arrow,https://vip.opstream14.com/share/9ff016546e872eb88257008651af50ef,,https://vip.opstream14.com/20230410/35058_fc5191b1/index.m3u8,
379170,tt3845232,Sherlock: The Abominable Bride,https://vip.opstream15.com/share/5a142a55461d5fef016acfb927fee0bd,,https://vip.opstream15.com/20220321/1710_4f56dcb3/index.m3u8,
379291,,Justice League vs. Teen Titans,https://vip.opstream14.com/share/d76fd0a4809a5be8a22e43e33bdc649e,,https://vip.opstream14.com/20220519/12164_21ef7b39/index.m3u8,
379597,,Scorned,https://vip.opstream14.com/share/0bddac7512f3a93b174c33117a370741,,https://vip.opstream14.com/20230421/35654_256bb5cb/index.m3u8,
379657,,Stairway to Stardom,https://vip.opstream12.com/share/a652e914c736dfaf8a6667ae6936f0d6,,https://vip.opstream12.com/20220426/12688_8afae278/index.m3u8,
379686,,Space Jam: A New Legacy ,https://vip.opstream12.com/share/4bbbe6cb5982b9110413c40f3cce680b,,https://vip.opstream12.com/20220320/4437_e3141643/index.m3u8,
379887,,Like for Likes,https://vip.opstream15.com/share/21e45351cbbcb790e2aa2e046405fb1f,,https://vip.opstream15.com/20221126/28421_f0a78c5b/index.m3u8,
380007,tt0780511,Everybody's Fine,https://vip.opstream15.com/share/af8e600dc7b9d186560061e3e73cbe57,,https://vip.opstream15.com/20230320/35813_ec147b10/index.m3u8,
380007,,Everybody's Fine,https://vip.opstream12.com/share/72fde87f1f5436457658bfc37ddaf9c6,,https://vip.opstream12.com/20220629/22817_008692be/index.m3u8,
380087,,Are You Here,https://vip.opstream12.com/share/1c157f204d830f6a84149692ad5c8616,,https://vip.opstream12.com/20220618/20654_d9e0aae1/index.m3u8,
380225,,Like Crazy,https://vip.opstream14.com/share/62442aaa48b9cbdbb0d7a7ef536149cb,,https://vip.opstream14.com/20230413/35304_4986fb74/index.m3u8,
380254,,SORI: Voice from the Heart,https://vip.opstream14.com/share/7612936dcc85282c6fa4dd9d4ffe57f1,,https://vip.opstream14.com/20220329/3990_a5affab2/index.m3u8,
380372,,Seventy-Nine,https://vip.opstream11.com/share/1d5e229a720e1f9ef07a02ecc38ba389,,https://vip.opstream11.com/20221012/36645_1398b275/index.m3u8,
380762,tt4379800,Trivisa,https://vip.opstream12.com/share/1ec3e7af38e33222bde173fecaef6bfa,,https://vip.opstream12.com/20220308/2862_d4eab7d2/index.m3u8,
380808,,Zero Days,https://vip.opstream12.com/share/e6326390cc3cf594bbd691bc13b6f0ff,,https://vip.opstream12.com/20220606/17484_f22decbb/index.m3u8,
380819,tt0088112,The Return Of Pom Pom,https://vip.opstream12.com/share/b9009beb804fa097c04d226a8ba5102e,,https://vip.opstream12.com/20220325/5461_989619ce/index.m3u8,
380847,,The Mist,https://vip.opstream16.com/share/1531beb762df4029513ebf9295e0d34f,,https://vip.opstream16.com/20220428/10219_77979305/index.m3u8,
381002,,From Vegas To Macau III,https://vip.opstream14.com/share/3501672ebc68a5524629080e3ef60aef,,https://vip.opstream14.com/20220411/7113_ec4afa7c/index.m3u8,
381043,tt4109268,Asperger's Are Us,https://vip.opstream12.com/share/a0ba2648acd23dc7a5829968ce531a7d,,https://vip.opstream12.com/20220311/3029_bed2ce54/index.m3u8,
381071,tt3815136,My Beautiful Broken Brain,https://vip.opstream11.com/share/e5a4d6bf330f23a8707bb0d6001dfbe8,,https://vip.opstream11.com/20220313/1770_da4d1591/index.m3u8,
381108,,Raven's Touch,https://vip.opstream14.com/share/0350ea59a8a5c33834053b09b326657c,,https://vip.opstream14.com/20230629/38322_e43d02d5/index.m3u8,
381277,,The Yard,https://vip.opstream15.com/share/bb63947c75d49061c743a2ae53cc1787,,https://vip.opstream15.com/20220619/22088_19521ac3/index.m3u8,
381283,tt5109784,Mother!,https://vip.opstream15.com/share/8f121ce07d74717e0b1f21d122e04521,,https://vip.opstream15.com/20220227/268_46141ee6/index.m3u8,
381284,tt4846340,Hidden Figures,https://vip.opstream14.com/share/e48e13207341b6bffb7fb1622282247b,,https://vip.opstream14.com/20220317/1337_792537bb/index.m3u8,
381298,,Ghayal Once Again,https://vip.opstream14.com/share/a82ed528e2511d3232d2c92e274ffe31,,https://vip.opstream14.com/20220611/14214_ab427675/index.m3u8,
381399,tt5617554,Class Divide,https://vip.opstream16.com/share/2b9a3dc9e24557b457a54df977f21cd1,,https://vip.opstream16.com/20241121/41110_2b9a3dc9/index.m3u8,
381518,tt4799064,Mindhorn,https://vip.opstream15.com/share/d94e18a8adb4cc0f623f7a83b1ac75b4,,https://vip.opstream15.com/20220314/1281_4aa49e6e/index.m3u8,
381719,,Peter Rabbit,https://vip.opstream11.com/share/519c84155964659375821f7ca576f095,,https://vip.opstream11.com/20220314/1942_51c64177/index.m3u8,
381810,,Chéri,https://vip.opstream14.com/share/53afd7ab97449cdbb682b6b7e335c524,,https://vip.opstream14.com/20230114/29430_cbdf4234/index.m3u8,
381888,tt5227024,Mr Unbelievable,https://vip.opstream12.com/share/f231f2107df69eab0a3862d50018a9b2,,https://vip.opstream12.com/20220312/3120_66d0dc4c/index.m3u8,
381902,,The Monkey King 2,https://vip.opstream11.com/share/83e6341c952eb1f0fe899a7ddfa30ffd,,https://vip.opstream11.com/20221206/39328_f1729551/index.m3u8,
382217,tt6273736,Vanishing Time: A Boy Who Returned,https://vip.opstream14.com/share/0de5d1a081a3095d62b416e44e055e7a,,https://vip.opstream14.com/20220329/3992_98143238/index.m3u8,
382272,tt5058340,Death Note: Light Up the New World,https://vip.opstream14.com/share/ccb255da5d69e61b4f86dd59c3f6aca7,,https://vip.opstream14.com/20230802/38918_11fc5c22/index.m3u8,
382322,,Batman: The Killing Joke,https://vip.opstream14.com/share/323e403f79d8cdb24a2480338f6ea9d6,,https://vip.opstream14.com/20220609/13756_269a7ba1/index.m3u8,
382517,,Open Season: Scared Silly,https://vip.opstream12.com/share/ccea163536ff22f5706464b2d5cff933,,https://vip.opstream12.com/20220513/15220_cbb591f3/index.m3u8,
382563,,Where's The Dragon?,https://vip.opstream14.com/share/2df41f38afef75d8c599483001daf2e1,,https://vip.opstream14.com/20220611/14210_acc039cf/index.m3u8,
382569,,Run For Love,https://vip.opstream14.com/share/4d419d5b4274ea8faaf4f37410b97bd6,,https://vip.opstream14.com/20220610/13851_1a2267bf/index.m3u8,
382572,tt4623812,The Wasted Times,https://vip.opstream11.com/share/e9e30a81f4d75091557766c882bbe291,,https://vip.opstream11.com/20240128/50972_c1f96b10/index.m3u8,
382595,tt5039860,Dalida,https://vip.opstream12.com/share/887d5a5e5026349023b761a2dcfb4e86,,https://vip.opstream12.com/20220605/17460_8a5dcf6c/index.m3u8,
382602,,Sadako vs. Kayako,https://vip.opstream14.com/share/49e9da95a69c7a7865da156d17f232c2,,https://vip.opstream14.com/20230621/38123_0eba4807/index.m3u8,
382614,,The Book of Henry,https://vip.opstream12.com/share/8be64f5ea8bd4076c00a9b0fea49189c,,https://vip.opstream12.com/20220526/16849_307fad91/index.m3u8,
382842,,The Benefactor,https://vip.opstream12.com/share/a39911c27bc4f0f6bb476b41c29f4a72,,https://vip.opstream12.com/20220529/16959_425143ef/index.m3u8,
383121,,Kindergarten Cop 2,https://vip.opstream14.com/share/2e09811007f834b96935dc13e91fabbc,,https://vip.opstream14.com/20220611/14188_933b7d55/index.m3u8,
383200,,Bitcoin Heist,https://vip.opstream12.com/share/b030afbb3a8af8fb0759241c97466ee4,,https://vip.opstream12.com/20220308/2824_02ba21f8/index.m3u8,
383498,,Deadpool 2,https://vip.opstream11.com/share/44a2e0804995faf8d2e3b084a1e2db1d,https://vip.opstream16.com/share/308877223a4c6c51b8dc76441cd414bc,https://vip.opstream11.com/20220314/1879_f5f41b4c/index.m3u8,https://vip.opstream16.com/20230412/33837_c6c1e842/index.m3u8
383538,,The Shadow Effect,https://vip.opstream12.com/share/300058cc7d509b418f18870314eb92ac,,https://vip.opstream12.com/20220606/17477_c792af1c/index.m3u8,
383567,,Theo Von: No Offense,https://vip.opstream14.com/share/e69aa3389bba902b227d5de50c815dd1,,https://vip.opstream14.com/20230526/36872_8528dff8/index.m3u8,
383785,,Kung Fu Yoga,https://vip.opstream12.com/share/b42a895fb052aa5ec44b75d31af69a2a,,https://vip.opstream12.com/20220607/17511_195128bf/index.m3u8,
383823,tt0164212,Under Suspicion,https://vip.opstream12.com/share/1a99f6821980ac99136dcd2f1e9c8740,,https://vip.opstream12.com/20220308/2867_996f402c/index.m3u8,
383823,tt0105691,Under Suspicion,https://vip.opstream16.com/share/2c03ff7da683e7bddb50e3844381bc9c,,https://vip.opstream16.com/20231204/38582_b5fc379b/index.m3u8,
383835,,Boned,https://vip.opstream11.com/share/68cdd7cf8954323ce3a4329051385e2c,,https://vip.opstream11.com/20221012/36668_e273f4f0/index.m3u8,
384018,,Fast & Furious Presents: Hobbs & Shaw,https://vip.opstream14.com/share/380a2d63cef1d5d702278e2b561e2e51,,https://vip.opstream14.com/20220411/7144_5f3487e7/index.m3u8,
384043,,National Parks Adventure,https://vip.opstream12.com/share/f1248ade4381b326436757a0b5266088,,https://vip.opstream12.com/20220525/16826_b2d2582a/index.m3u8,
384242,,Medal of Victory,https://vip.opstream14.com/share/4a5e7eaf73d59a6a1fd24878ff762889,,https://vip.opstream14.com/20230629/38341_15db9ff6/index.m3u8,
384401,,PAW Patrol,https://vip.opstream16.com/share/ab8e9ef52f45f5ccd819e0d96f017447,,https://vip.opstream16.com/20220620/18337_7316054c/index.m3u8,
384521,tt2548396,The Cloverfield Paradox,https://vip.opstream12.com/share/61f3a6dbc9120ea78ef75544826c814e,,https://vip.opstream12.com/20220319/4340_a0965bdb/index.m3u8,
384581,tt5038372,Fanny's Journey,https://vip.opstream15.com/share/b139e104214a08ae3f2ebcce149cdf6e,,https://vip.opstream15.com/20220324/1924_a300e655/index.m3u8,
384657,tt0235060,The Road Home,https://vip.opstream15.com/share/8cb22bdd0b7ba1ab13d742e22eed8da2,,https://vip.opstream15.com/20220301/406_493660b5/index.m3u8,
384677,,Set It Up,https://vip.opstream11.com/share/9f31d6fe1de940d081e72ce1778c5661,,https://vip.opstream11.com/20221127/38004_5d5408b9/index.m3u8,
384680,,Hostiles,https://vip.opstream12.com/share/634b9206656831123c8782279320a0a5,,https://vip.opstream12.com/20220530/16989_864d9973/index.m3u8,
384737,,Precious Cargo,https://vip.opstream12.com/share/0a187866618ca3049030ec5014860ae8,,https://vip.opstream12.com/20220527/16892_587a549a/index.m3u8,
384798,,Kill Command,https://vip.opstream14.com/share/2caad38a4e3a8f3f61537412ef7aa439,,https://vip.opstream14.com/20220611/14193_e48b8952/index.m3u8,
384819,,Tinker,https://vip.opstream11.com/share/e153591bcb17c13db5131683be6a6b45,,https://vip.opstream11.com/20221012/36677_f66d14e3/index.m3u8,
385027,tt0089270,The Thirty Million Rush,https://vip.opstream12.com/share/1271a7029c9df08643b631b02cf9e116,,https://vip.opstream12.com/20220313/3209_8cbbe856/index.m3u8,
385103,,Scoob!,https://vip.opstream11.com/share/2f25f6e326adb93c5787175dda209ab6,,https://vip.opstream11.com/20220314/1872_835193a5/index.m3u8,
385174,,Hostile Border,https://vip.opstream14.com/share/65f4086dbc18fa214f5a7a49bf55b981,,https://vip.opstream14.com/20220611/14212_d24ef09a/index.m3u8,
385261,tt5486170,"Love, Lies",https://vip.opstream15.com/share/b3b4d2dbedc99fe843fd3dedb02f086f,,https://vip.opstream15.com/20220324/1981_11b438ad/index.m3u8,
385282,,Furiko,https://vip.opstream14.com/share/9ab05403ac7808cbfba3da26665f7a9c,,https://vip.opstream14.com/20220609/13738_31d73a86/index.m3u8,
385301,tt5565896,Munafik,https://vip.opstream12.com/share/52f0afbaba42e4345bd027cb91ffc52d,,https://vip.opstream12.com/20240917/23673_52f0afba/index.m3u8,
385317,,Hot Bot,https://vip.opstream14.com/share/32f57c0fa63af22a58598d1e0583ece9,,https://vip.opstream14.com/20220612/14297_794ebbfd/index.m3u8,
385360,,Billionaire Boys Club,https://vip.opstream15.com/share/c9bbba509b7304e3aec72ce594a0bec1,,https://vip.opstream15.com/20221225/30291_05be9a86/index.m3u8,
385363,,Hollow Creek,https://vip.opstream12.com/share/d26deb6325aed2d1d9ebb9d96c423854,,https://vip.opstream12.com/20220613/19510_9a95f2d5/index.m3u8,
385367,,The Deep Blue Sea,https://vip.opstream14.com/share/9fee399594eedea998f1a940c8f0e280,,https://vip.opstream14.com/20230419/35575_182025d4/index.m3u8,
385383,,Fight Valley,https://vip.opstream14.com/share/04c32d4d95425f73b3a1d6502aed4d48,,https://vip.opstream14.com/20220611/14191_92f97153/index.m3u8,
385586,,Kidnap Capital,https://vip.opstream12.com/share/a8f9c922be3d2559a3b6da1429bc1301,,https://vip.opstream12.com/20220606/17496_dbaf30a1/index.m3u8,
385687,tt5433140,Fast X,https://vip.opstream13.com/share/a1d0c6e83f027327d8461063f4ac58a6,https://vip.opstream10.com/share/69cf37d6e6e7462c6bef71561f143071,https://vip.opstream13.com/20230609/42_d13c5fda/index.m3u8,https://vip.opstream10.com/20230525/27366_350a5594/index.m3u8
385737,,Always Shine,https://vip.opstream15.com/share/a702207db66fc2b8859a0e7aa413f0b2,,https://vip.opstream15.com/20230401/37361_e37c5990/index.m3u8,
385962,,Time Renegades,https://vip.opstream12.com/share/596239013dbdab4591cefef9be5a5f58,,https://vip.opstream12.com/20220608/17541_6ee60452/index.m3u8,
386223,,The Alamo,https://vip.opstream14.com/share/14f97b191b6fa0838c21882579b1e65a,,https://vip.opstream14.com/20230215/31687_cb689a00/index.m3u8,
386419,,Son of God,https://vip.opstream14.com/share/ce7ca56117e9f119f22c9a5f414b16a1,,https://vip.opstream14.com/20230403/34570_17ab6e79/index.m3u8,
386501,,Waffle Street,https://vip.opstream16.com/share/c13ce2ce7cd12830d03b9d996bc05388,,https://vip.opstream16.com/20221010/23595_490376b5/index.m3u8,
387426,tt3967856,Okja,https://vip.opstream15.com/share/8e6b42f1644ecb1327dc03ab345e618b,,https://vip.opstream15.com/20220303/471_d9e0298c/index.m3u8,
387500,,Corrupt,https://vip.opstream16.com/share/440bcbe45a6a4e361b606228f0c86365,,https://vip.opstream16.com/20221205/26953_825cb448/index.m3u8,
387592,tt4701724,Early Man,https://vip.opstream14.com/share/ffbab8235ddc5c0290ecd6ceccc0a61a,,https://vip.opstream14.com/20230731/38883_838b8afa/index.m3u8,
387686,tt0469903,The Express,https://vip.opstream16.com/share/c3e878e27f52e2a57ace4d9a76fd9acf,,https://vip.opstream16.com/20220302/362_02f8e9ca/index.m3u8,
387827,tt6444140,Time Share,https://vip.opstream11.com/share/4a2ddf148c5a9c42151a529e8cbdcc06,,https://vip.opstream11.com/20220313/1782_c7edb6f7/index.m3u8,
387893,,Ice Age: The Great Egg-Scapade,https://vip.opstream14.com/share/bc59fd834d4cd8b4cab854019ade6209,,https://vip.opstream14.com/20230524/36777_60a54b32/index.m3u8,
387911,,Hangman's Game,https://vip.opstream14.com/share/6a6caa12c63ac1c2f2b7d967b512887d,,https://vip.opstream14.com/20220612/14313_b530d0d0/index.m3u8,
388081,tt30024043,The Prosecutor,https://vip.opstream15.com/share/dede50edb8b93861a5e628dc10f1bade,,https://vip.opstream15.com/20250226/49854_dede50ed/index.m3u8,
388202,,Arsenal,https://vip.opstream12.com/share/e90cf065b8feb3cc423ed91808e53a1d,,https://vip.opstream12.com/20220608/17543_7311437c/index.m3u8,
388304,,The Tree of Life,https://vip.opstream14.com/share/35adf1ae7eb5734122c84b7a9ea5cc13,,https://vip.opstream14.com/20220418/8576_96af2106/index.m3u8,
388333,,M.S. Dhoni: The Untold Story,https://vip.opstream12.com/share/9fb640ea6abe0e849c8c1fd6eea97c22,,https://vip.opstream12.com/20220605/17444_ebd3fdc7/index.m3u8,
388374,tt4609262,Rescue Dogs,https://vip.opstream11.com/share/01c6a8bb693161df23f88256318453b1,,https://vip.opstream11.com/20221012/36651_27f08008/index.m3u8,
388399,,Patriots Day,https://vip.opstream12.com/share/c97fc9737012376eee6fe4e2c9191c4d,,https://vip.opstream12.com/20220607/17516_0ec10c25/index.m3u8,
388403,,Chongqing Hot Pot,https://vip.opstream14.com/share/24a7ffe3bda20532c5f116825ff5dfcf,,https://vip.opstream14.com/20220611/14187_69240622/index.m3u8,
388418,,12 Rounds,https://vip.opstream12.com/share/c0bc33be2e78a146322ceb5e08440f06,,https://vip.opstream12.com/20220618/20627_80592e91/index.m3u8,
388757,,Tik Tok,https://vip.opstream12.com/share/e2299ee16dcb4ea787ba9f9e8396a26e,,https://vip.opstream12.com/20220506/14635_f77fcaf7/index.m3u8,
388764,,Bounty Hunters,https://vip.opstream14.com/share/9a8d7eb7879dca0954771f50f440b591,,https://vip.opstream14.com/20230610/37434_f330a4a7/index.m3u8,
388859,,Hannibal,https://vip.opstream10.com/share/b0f2ad44d26e1a6f244201fe0fd864d1,,https://vip.opstream10.com/20220324/1668_5d439ee4/index.m3u8,
389015,tt5580036,"I, Tonya",https://vip.opstream15.com/share/66be31e4c40d676991f2405aaecc6934,,https://vip.opstream15.com/20220321/1716_f452d973/index.m3u8,
389053,tt4769836,The Do-Over,https://vip.opstream11.com/share/fe51510c80bfd6e5d78a164cd5b1f688,,https://vip.opstream11.com/20220309/1330_ec9dd50e/index.m3u8,
389131,tt0081519,Erotic Symphony,https://vip.opstream16.com/share/37ac2a98f08788d53f5842c20c58f73b,,https://vip.opstream16.com/20231118/37709_e03916ec/index.m3u8,
389323,,Papa Hemingway In Cuba,https://vip.opstream14.com/share/9248afa3ae57517509334eae846760a2,,https://vip.opstream14.com/20221110/27746_82a59e9a/index.m3u8,
389425,tt4060866,Code Of Honor,https://vip.opstream16.com/share/0e65972dce68dad4d52d063967f0a705,,https://vip.opstream16.com/20220226/198_5827f155/index.m3u8,
389430,,Madagascar,https://vip.opstream14.com/share/4b0250793549726d5c1ea3906726ebfe,,https://vip.opstream14.com/20220307/894_46908268/index.m3u8,
389868,,Seoul Station,https://vip.opstream14.com/share/4921f95baf824205e1b13f22d60357a1,,https://vip.opstream14.com/20220318/1692_6644c740/index.m3u8,
390043,tt1959563,The Hitman's Bodyguard,https://vip.opstream16.com/share/0353ab4cbed5beae847a7ff6e220b5cf,,https://vip.opstream16.com/20220303/461_0144a752/index.m3u8,
390053,,Crash Pad,https://vip.opstream11.com/share/17fafe5f6ce2f1904eb09d2e80a4cbf6,,https://vip.opstream11.com/20220309/1327_976aa609/index.m3u8,
390061,tt5175450,Mark Felt: The Man Who Brought Down the White House,https://vip.opstream12.com/share/15cf76466b97264765356fcc56d801d1,,https://vip.opstream12.com/20220309/2886_6c46f0b4/index.m3u8,
390168,,War Dogs,https://vip.opstream14.com/share/4e5e71560b8b77d54f765f790ceafcfa,,https://vip.opstream14.com/20220915/21445_2d2d53c9/index.m3u8,
390364,,Time Rush,https://vip.opstream14.com/share/dc5631bb775757e5ae1e430034ad1a21,,https://vip.opstream14.com/20220612/14296_fbf9c3e9/index.m3u8,
390398,tt5231420,The Talent,https://vip.opstream11.com/share/c3e0c62ee91db8dc7382bde7419bb573,,https://vip.opstream11.com/20220308/1138_1b50cb69/index.m3u8,
390512,,The Phenom,https://vip.opstream16.com/share/0e53dc3b8871ecd8207df9da83f683b6,,https://vip.opstream16.com/20221205/26964_f27d5066/index.m3u8,
390520,tt5598216,Team Foxcatcher,https://vip.opstream16.com/share/e7b24b112a44fdd9ee93bdf998c6ca0e,,https://vip.opstream16.com/20220302/360_1345a629/index.m3u8,
390587,,Tiger Raid,https://vip.opstream12.com/share/d644c7cbbb1064491c3b1334c99b25c8,,https://vip.opstream12.com/20220605/17448_40e6b8a2/index.m3u8,
390634,,Fate/stay night: Heaven's Feel II. Lost Butterfly,https://vip.opstream15.com/share/26588e932c7ccfa1df309280702fe1b5,,https://vip.opstream15.com/20220313/1258_c59a26a3/index.m3u8,
390684,tt0091474,Manhunter,https://vip.opstream17.com/share/818e9df1d570bd50ac5f162712fef623,,https://vip.opstream17.com/20240727/15809_d0d41845/index.m3u8,
390734,tt5595168,Kingsglaive: Final Fantasy XV,https://vip.opstream16.com/share/5fd0b37cd7dbbb00f97ba6ce92bf5add,,https://vip.opstream16.com/20220224/114_7775a569/index.m3u8,
390979,tt1510989,Paranormal Abduction,https://vip.opstream15.com/share/d04863f100d59b3eb688a11f95b0ae60,,https://vip.opstream15.com/20220328/2388_f4b5c529/index.m3u8,
391262,,Curve,https://vip.opstream15.com/share/8bb136fd832b36830cb250e66c169811,,https://vip.opstream15.com/20230416/37922_1bb735e1/index.m3u8,
391477,,The Mobfathers,https://vip.opstream14.com/share/5fd28170bd0b91d09f02ae9983bc67e6,,https://vip.opstream14.com/20220609/13758_cb88576e/index.m3u8,
391561,,Exit 14,https://vip.opstream14.com/share/5165bb7092845d883f5d8fd52d1f32b5,,https://vip.opstream14.com/20220612/14294_3380918d/index.m3u8,
391629,,Baaghi,https://vip.opstream14.com/share/54ca3e5a2cebd8681900aa488903e0ad,,https://vip.opstream14.com/20230703/38350_17de4434/index.m3u8,
391713,tt4925292,Lady Bird,https://vip.opstream12.com/share/5101a4796c5127131b2112e2bc6fe02b,,https://vip.opstream12.com/20220318/4260_574d9507/index.m3u8,
391757,,Never Back Down: No Surrender,https://vip.opstream14.com/share/0b273b9a5033296646175710f43c6780,,https://vip.opstream14.com/20220519/12169_553d8b54/index.m3u8,
392011,,Kedi,https://vip.opstream14.com/share/f92147df394ad607d1dced3231b6baa6,,https://vip.opstream14.com/20230712/38540_32a228de/index.m3u8,
392180,,The Joneses,https://vip.opstream14.com/share/43bb4564e4258d621110838c7328c921,,https://vip.opstream14.com/20230624/38210_8108d106/index.m3u8,
392403,,Five Fairies In The House,https://vip.opstream11.com/share/e077e1a544eec4f0307cf5c3c721d944,,https://vip.opstream11.com/20220309/1331_2429af60/index.m3u8,
392429,,Celebrity,https://vip.opstream11.com/share/46fea1f725945005c437e60f56b4d76f,,https://vip.opstream11.com/20230630/45458_da32518c/index.m3u8,
392536,,Lego Scooby-Doo!: Haunted Hollywood,https://vip.opstream14.com/share/0aaf61723a352ba7ea1be4502df85765,,https://vip.opstream14.com/20220611/14192_a7a6d9e9/index.m3u8,
392572,,Rustom,https://vip.opstream12.com/share/35cf0f704286108deb76366a16415140,,https://vip.opstream12.com/20220608/17546_c0d84494/index.m3u8,
392655,,Prisoner X,https://vip.opstream12.com/share/9b01b09edbdae327a17ccc47cc5c6992,,https://vip.opstream12.com/20220605/17463_b1bee7bb/index.m3u8,
392882,,Night's Tightrope,https://vip.opstream12.com/share/6a40c7d8ed78d4450de020fb1c3ce5ab,,https://vip.opstream12.com/20220603/17234_856a0a20/index.m3u8,
393134,tt4118932,Hurok,https://vip.opstream14.com/share/35936504a37d53e03abdfbc7318d9ec7,,https://vip.opstream14.com/20220322/2339_38962137/index.m3u8,
393175,tt2401745,Hong Kong Rebels,https://vip.opstream14.com/share/2c7f9ccb5a39073e24babc3a4cb45e60,,https://vip.opstream14.com/20220330/4329_4731fbb5/index.m3u8,
393345,,Cult Of Chucky,https://vip.opstream12.com/share/e84b4280c8d229a450fccda70056e127,,https://vip.opstream12.com/20220603/17226_2a398349/index.m3u8,
393421,,Sarbjit,https://vip.opstream12.com/share/c0b9031eabb6c34699a6427622186cdc,,https://vip.opstream12.com/20220526/16843_0aa9b8bf/index.m3u8,
393443,,Extremis,https://vip.opstream11.com/share/729c68884bd359ade15d5f163166738a,,https://vip.opstream11.com/20220311/1484_4b052ca6/index.m3u8,
393555,,Love me! Do You dare?,https://vip.opstream16.com/share/c5a4e7e6882845ea7bb4d9462868219b,,https://vip.opstream16.com/20220314/1993_7968d9e3/index.m3u8,
393559,,My Life As A Zucchini,https://vip.opstream12.com/share/669682950cf309c75581fb49f3e2cef2,,https://vip.opstream12.com/20220606/17476_ea70dec7/index.m3u8,
393624,,Official Secrets,https://vip.opstream14.com/share/9a32ef65c42085537062753ec435750f,,https://vip.opstream14.com/20220512/11600_d8781d64/index.m3u8,
393729,tt4730986,Divines,https://vip.opstream10.com/share/e6b4b2a746ed40e1af829d1fa82daa10,,https://vip.opstream10.com/20220314/572_6eae17af/index.m3u8,
393732,,Mean Dreams,https://vip.opstream12.com/share/156b84a86601888c714c58079409a07e,,https://vip.opstream12.com/20220603/17208_8c9d1e61/index.m3u8,
393792,tt0085255,Blue Thunder,https://vip.opstream11.com/share/b5488aeff42889188d03c9895255cecc,,https://vip.opstream11.com/20220311/1506_9e123fe7/index.m3u8,
393935,,Black Lightning,https://vip.opstream15.com/share/8cd2980852dc7db8f496b4aea7d399f1,,https://vip.opstream15.com/20221202/29087_a0068e0f/index.m3u8,
393985,tt5810776,Proof Of Innocence,https://vip.opstream12.com/share/d0b7f2a36b6838fe81fcee29d2f410a2,,https://vip.opstream12.com/20220607/17504_9250774b/index.m3u8,
394117,,The Florida Project,https://vip.opstream12.com/share/047120fa7417b3d37a0573e8a24c9e43,,https://vip.opstream12.com/20220601/17156_a63914c5/index.m3u8,
394170,,Phantom Detective,https://vip.opstream15.com/share/21ad1ab81ab86bc1f0a28494155ca096,,https://vip.opstream15.com/20230418/38016_ee349dfd/index.m3u8,
394223,,Sniper: Special Ops,https://vip.opstream14.com/share/c8720c9e82b818798e7b391fd62adf33,,https://vip.opstream14.com/20220611/14204_86c859b5/index.m3u8,
394287,tt0094959,Sound and Fury,https://vip.opstream15.com/share/e4893ab235248f3a3ac5d0bb51ebf7aa,,https://vip.opstream15.com/20230507/38931_3b109b71/index.m3u8,
394355,,Hulk Vs.,https://vip.opstream14.com/share/e3e3c0a35c97936cb58c8f7ff4e3976a,,https://vip.opstream14.com/20230116/29471_f495c4a9/index.m3u8,
394374,tt5133308,At the End of the Tunnel,https://vip.opstream12.com/share/7c022d9c6dd601e087e186ee6dfe1fc7,,https://vip.opstream12.com/20220322/4812_1c032e21/index.m3u8,
394448,tt4949100,Himeanole,https://vip.opstream14.com/share/860320be12a1c050cd7731794e231bd3,,https://vip.opstream14.com/20220314/992_7772db62/index.m3u8,
394495,tt5617254,Buddy Cops,https://vip.opstream12.com/share/799de6d3dae4c924142cf245a1d7f703,,https://vip.opstream12.com/20220313/3203_43a8910c/index.m3u8,
395339,,Teraa Surroor,https://vip.opstream14.com/share/91109a77036a730296d6305a9794fa13,,https://vip.opstream14.com/20220611/14194_3c46d809/index.m3u8,
395458,,Suburbicon,https://vip.opstream11.com/share/3d2b08aa7cfa68fd54e3f4a4e7ffcf7d,,https://vip.opstream11.com/20220531/27389_4b3157d1/index.m3u8,
395479,,City 40,https://vip.opstream12.com/share/05187e56cce6ec71e229dc98e8bf27f0,,https://vip.opstream12.com/20220607/17521_f7352e1b/index.m3u8,
395681,tt27004148,Grave Torture,https://vip.opstream12.com/share/a415f28ee13ec97d6219867fbc7bbadb,,https://vip.opstream12.com/20240916/23585_a415f28e/index.m3u8,
395763,tt5598110,In the Shadow of Iris,https://vip.opstream11.com/share/7f53f8c6c730af6aeb52e66eb74d8507,,https://vip.opstream11.com/20220310/1391_c85119ac/index.m3u8,
395797,tt1183276,The Horde,https://vip.opstream14.com/share/b8f765cdb2417f2eb44728a0a3d7cfc3,,https://vip.opstream14.com/20230723/38739_53438cd1/index.m3u8,
395834,,Wind River,https://vip.opstream12.com/share/b2faac65f33845b3dd70f9fa9e9aa7e3,,https://vip.opstream12.com/20220603/17238_40f9c652/index.m3u8,
395841,,Hold the Dark,https://vip.opstream15.com/share/7a37a2f337787c01bfb6be2204887fa2,,https://vip.opstream15.com/20230112/31555_c3456b1e/index.m3u8,
